Customer_ID,Age,Gender,Education_Level,Marital_Status,Number_of_Dependents,City,State,Country,Employment_Status,Years_at_Current_Job,Income,Loan_Amount,Interest_Rate,Assets_Value,Debt_to_Income_Ratio,Loan_Purpose,Loan_Status,Credit_Score,Previous_Defaults,Payment_History,Risk_Rating,Loan_to_Income,Income_Group,Loan_Group,Credit_Group,Age_Group,Risk_Score,High_Risk_Flag,Default_Flag
CUST2895,30,Female,Bachelor's,Single,4,Hyderabad,Telangana,India,Employed,4,90480.0,23125.0,0.15,113249.0,0.327963762841725,Personal,Rejected,699.0,4,Excellent,High,0.2555813439434129,High,Large,Good,Young,84.93891288525175,0,1
CUST2896,46,Female,Bachelor's,Married,3,Pune,Maharashtra,India,Employed,2,46671.0,12092.0,0.06,105478.0,0.12089529845509,Auto,Approved,791.0,1,Fair,Low,0.2590902273360331,Medium,Medium,Excellent,Mid-Age,34.5268589536527,0,0
CUST2897,53,Male,High School,Divorced,0,Kolkata,West Bengal,India,Self-employed,1,75210.0,46073.0,0.12,150556.0,0.252795220353854,Auto,Rejected,629.0,0,Poor,Medium,0.61259141071666,High,Very Large,Fair,Mid-Age,49.68385661061562,0,0
CUST2898,53,Non-binary,High School,Single,1,Ahmedabad,Gujarat,India,Employed,1,70605.0,19497.0,0.12,227148.0,0.598431336033355,Business,Rejected,642.0,3,Poor,High,0.27614191629487994,High,Large,Fair,Mid-Age,103.75294008100065,1,1
CUST2899,64,Non-binary,Bachelor's,Divorced,0,Jaipur,Rajasthan,India,Employed,16,70605.0,26636.0,0.09,159503.0,0.115511489585849,Business,Rejected,704.0,2,Fair,Medium,0.3772537355711352,High,Large,Good,Senior,58.06534468757547,0,1
CUST2900,50,Female,Master's,Married,2,Lucknow,Uttar Pradesh,India,Self-employed,3,39623.0,9214.0,0.06,193342.0,0.338953087861809,Home,Approved,782.0,0,Good,Low,0.2325417055750448,Medium,Medium,Excellent,Mid-Age,21.96859263585427,0,0
CUST2901,52,Female,Bachelor's,Married,2,Mumbai,Maharashtra,India,Employed,8,25988.0,27748.0,0.09,141156.0,0.463729394675231,Home,Rejected,727.0,3,Excellent,Medium,1.0677235647221794,Low,Large,Good,Mid-Age,71.21188184025692,1,1
CUST2902,56,Non-binary,High School,Widowed,2,Delhi,Delhi,India,Unemployed,13,38722.0,32686.0,0.15,159503.0,0.49356645548027,Auto,Rejected,699.0,2,Excellent,Medium,0.8441196219203554,Medium,Very Large,Good,Mid-Age,59.9069936644081,1,1
CUST2903,37,Non-binary,Bachelor's,Widowed,1,Bangalore,Karnataka,India,Unemployed,9,65221.0,44264.0,0.06,196053.0,0.301995925632391,Home,Approved,763.0,2,Excellent,Medium,0.6786771131997362,Medium,Very Large,Excellent,Adult,47.759877768971734,0,1
CUST2904,59,Female,High School,Married,2,Chennai,Tamil Nadu,India,Unemployed,8,37907.0,39055.0,0.15,159503.0,0.164555303288594,Personal,Rejected,699.0,0,Good,Low,1.030284643997151,Medium,Very Large,Good,Mid-Age,25.03665909865782,0,0
CUST2905,40,Non-binary,PhD,Widowed,3,Hyderabad,Telangana,India,Employed,4,115833.0,6488.0,0.09,26634.0,0.233933226864409,Auto,Approved,734.0,2,Excellent,Medium,0.05601167197603446,High,Medium,Good,Adult,48.61799680593227,0,1
CUST2906,34,Male,PhD,Married,2,Pune,Maharashtra,India,Unemployed,16,70605.0,18682.0,0.12,175387.0,0.120994175047552,Personal,Rejected,637.0,0,Fair,Low,0.26459882444586075,High,Large,Fair,Adult,34.929825251426564,0,0
CUST2907,48,Non-binary,Bachelor's,Widowed,3,Kolkata,West Bengal,India,Unemployed,16,109364.0,15281.0,0.09,296493.0,0.167345235491417,Auto,Approved,668.0,2,Good,Medium,0.13972605244870343,High,Large,Fair,Mid-Age,58.22035706474251,0,1
CUST2908,41,Female,PhD,Single,1,Ahmedabad,Gujarat,India,Employed,8,20185.0,37897.0,0.09,258954.0,0.335747278757701,Business,Rejected,670.0,4,Poor,High,1.8774832796631162,Low,Very Large,Fair,Adult,108.07241836273103,1,1
CUST2909,40,Non-binary,Bachelor's,Widowed,4,Jaipur,Rajasthan,India,Employed,1,79379.0,27748.0,0.06,253816.0,0.373437204533174,Business,Approved,774.0,3,Good,Medium,0.34956348656445657,High,Large,Excellent,Adult,68.80311613599523,0,1
CUST2910,45,Female,High School,Widowed,2,Lucknow,Uttar Pradesh,India,Unemployed,1,28469.0,27982.0,0.12,168066.0,0.57687193881662,Home,Rejected,635.0,3,Good,High,0.9828936738206471,Low,Large,Fair,Adult,88.8061581644986,1,1
CUST2911,68,Female,High School,Divorced,4,Mumbai,Maharashtra,India,Unemployed,2,20888.0,27748.0,0.15,237983.0,0.284444328590592,Auto,Rejected,699.0,3,Excellent,Medium,1.3284182305630028,Low,Large,Good,Senior,68.63332985771777,0,1
CUST2912,43,Male,Bachelor's,Widowed,3,Delhi,Delhi,India,Self-employed,16,30002.0,36736.0,0.12,146180.0,0.43194052983192,Home,Rejected,614.0,1,Poor,Medium,1.2244517032197852,Medium,Very Large,Fair,Adult,71.5582158949576,1,0
CUST2913,39,Non-binary,Master's,Divorced,2,Bangalore,Karnataka,India,Self-employed,2,117192.0,21888.0,0.09,159503.0,0.370107933734004,Business,Approved,689.0,2,Excellent,Medium,0.1867704280155642,High,Large,Good,Adult,57.20323801202012,0,1
CUST2914,26,Female,Master's,Single,2,Chennai,Tamil Nadu,India,Employed,13,112199.0,42982.0,0.12,228001.0,0.105343069489314,Home,Rejected,647.0,1,Fair,Medium,0.3830871932904928,High,Very Large,Fair,Young,48.46029208467942,0,0
CUST2915,34,Male,Bachelor's,Divorced,0,Hyderabad,Telangana,India,Unemployed,6,95955.0,27748.0,0.12,262852.0,0.408295831520599,Home,Rejected,618.0,3,Excellent,High,0.28917721848783284,High,Large,Fair,Adult,80.44887494561797,1,1
CUST2916,57,Female,Master's,Single,2,Pune,Maharashtra,India,Unemployed,9,39121.0,40720.0,0.12,142231.0,0.555054318975253,Auto,Rejected,641.0,3,Fair,High,1.040873188313182,Medium,Very Large,Fair,Mid-Age,92.55162956925759,1,1
CUST2917,62,Female,High School,Married,1,Kolkata,West Bengal,India,Employed,3,70605.0,7215.0,0.12,154315.0,0.457412672845138,Auto,Rejected,626.0,4,Poor,High,0.10218823029530487,High,Medium,Fair,Senior,116.12238018535413,1,1
CUST2918,33,Female,High School,Widowed,1,Ahmedabad,Gujarat,India,Self-employed,1,29033.0,42112.0,0.12,88385.0,0.308766255738916,Personal,Rejected,648.0,2,Excellent,Medium,1.4504873764337134,Low,Very Large,Fair,Adult,59.46298767216748,0,1
CUST2919,68,Non-binary,Bachelor's,Widowed,0,Jaipur,Rajasthan,India,Self-employed,19,88637.0,40076.0,0.09,104810.0,0.460504410517938,Personal,Approved,724.0,2,Fair,Medium,0.452136241073141,High,Very Large,Good,Senior,66.41513231553813,1,1
CUST2920,63,Non-binary,Master's,Married,0,Lucknow,Uttar Pradesh,India,Unemployed,5,103130.0,27748.0,0.09,68019.0,0.554489015845918,Business,Approved,690.0,2,Good,Medium,0.26905846989236887,High,Large,Good,Senior,67.63467047537753,1,1
CUST2921,67,Male,Master's,Married,2,Mumbai,Maharashtra,India,Self-employed,9,70806.0,22018.0,0.12,78437.0,0.478277935136378,Business,Rejected,600.0,3,Good,High,0.31096234782363075,High,Large,Fair,Senior,89.34833805409134,1,1
CUST2922,35,Non-binary,High School,Widowed,0,Delhi,Delhi,India,Self-employed,16,80098.0,24119.0,0.09,274489.0,0.398019629967574,Auto,Approved,692.0,2,Good,Medium,0.30111862967864367,High,Large,Good,Adult,62.74058889902722,0,1
CUST2923,39,Female,Master's,Divorced,1,Bangalore,Karnataka,India,Unemployed,15,70605.0,27748.0,0.09,146107.0,0.321895651606056,Business,Rejected,732.0,3,Poor,High,0.39300332837617735,High,Large,Good,Adult,86.45686954818169,1,1
CUST2924,44,Male,Bachelor's,Divorced,2,Chennai,Tamil Nadu,India,Self-employed,2,70605.0,27748.0,0.12,220671.0,0.552915921197675,Business,Rejected,650.0,4,Excellent,High,0.39300332837617735,High,Large,Fair,Adult,96.58747763593024,1,1
CUST2925,26,Male,Bachelor's,Divorced,1,Hyderabad,Telangana,India,Employed,12,114711.0,43402.0,0.09,159503.0,0.243013522395181,Auto,Approved,684.0,4,Poor,High,0.37835952960047425,High,Very Large,Good,Young,103.89040567185543,1,1
CUST2926,26,Female,Bachelor's,Single,4,Pune,Maharashtra,India,Employed,10,45482.0,28707.0,0.15,138642.0,0.286170521660338,Personal,Rejected,699.0,2,Fair,Medium,0.6311727716459259,Medium,Large,Good,Young,63.68511564981014,0,1
CUST2927,35,Male,Master's,Widowed,3,Kolkata,West Bengal,India,Employed,0,73812.0,6562.0,0.09,153107.0,0.479255624749424,Home,Approved,735.0,2,Good,Medium,0.08890153362596867,High,Medium,Good,Adult,60.87766874248272,1,1
CUST2928,55,Male,Master's,Divorced,1,Ahmedabad,Gujarat,India,Self-employed,6,56380.0,40216.0,0.06,179718.0,0.149673225710179,Personal,Approved,758.0,0,Excellent,Low,0.7133025895707698,Medium,Very Large,Excellent,Mid-Age,13.69019677130537,0,0
CUST2929,20,Male,PhD,Married,4,Jaipur,Rajasthan,India,Employed,6,82934.0,45686.0,0.15,100471.0,0.575380756131066,Home,Rejected,699.0,2,Excellent,Medium,0.5508717775580582,High,Very Large,Good,Young,62.36142268393198,1,1
CUST2930,25,Male,Master's,Divorced,2,Lucknow,Uttar Pradesh,India,Employed,9,62637.0,5785.0,0.06,274121.0,0.439388450707458,Home,Approved,782.0,3,Excellent,Medium,0.09235755224547791,Medium,Medium,Excellent,Young,64.98165352122373,0,1
CUST2931,34,Non-binary,PhD,Widowed,4,Mumbai,Maharashtra,India,Self-employed,12,35977.0,18554.0,0.09,159503.0,0.584900247297884,Auto,Approved,715.0,3,Excellent,High,0.515718375628874,Medium,Large,Good,Adult,76.04700741893652,1,1
CUST2932,54,Male,High School,Divorced,4,Delhi,Delhi,India,Employed,8,117417.0,31631.0,0.09,115543.0,0.108748947733794,Personal,Approved,690.0,0,Excellent,Low,0.2693902927174089,High,Very Large,Good,Mid-Age,19.26246843201382,0,0
CUST2933,52,Male,High School,Married,4,Bangalore,Karnataka,India,Unemployed,19,77872.0,23358.0,0.06,151650.0,0.198099145305313,Business,Approved,761.0,4,Poor,High,0.2999537702897062,High,Large,Excellent,Mid-Age,94.84297435915938,1,1
CUST2934,45,Non-binary,PhD,Married,3,Chennai,Tamil Nadu,India,Employed,3,36127.0,40624.0,0.09,32098.0,0.408645691541944,Home,Approved,701.0,4,Excellent,High,1.1244775375757743,Medium,Very Large,Good,Adult,87.15937074625832,0,1
CUST2935,28,Female,Master's,Married,2,Hyderabad,Telangana,India,Employed,13,55985.0,43661.0,0.09,247277.0,0.435383282742013,Personal,Approved,683.0,4,Fair,High,0.7798696079306957,Medium,Very Large,Good,Young,99.7614984822604,0,1
CUST2936,28,Female,High School,Married,3,Pune,Maharashtra,India,Self-employed,2,118979.0,38566.0,0.06,75226.0,0.408489579833019,Home,Approved,777.0,0,Good,Low,0.3241412350078585,High,Very Large,Excellent,Young,24.55468739499057,0,0
CUST2937,65,Female,High School,Single,4,Kolkata,West Bengal,India,Self-employed,19,32741.0,7917.0,0.09,133868.0,0.376806600710018,Business,Approved,675.0,2,Excellent,Medium,0.24180690876882197,Medium,Medium,Good,Senior,58.804198021300536,0,1
CUST2938,18,Female,PhD,Widowed,4,Ahmedabad,Gujarat,India,Self-employed,2,104600.0,45506.0,0.12,232364.0,0.317302498139237,Personal,Rejected,612.0,0,Poor,Medium,0.4350478011472275,High,Very Large,Fair,Young,53.31907494417711,1,0
CUST2939,27,Male,PhD,Married,0,Jaipur,Rajasthan,India,Unemployed,13,100880.0,16656.0,0.09,121449.0,0.150136346707766,Auto,Approved,704.0,3,Good,Medium,0.16510705789056304,High,Large,Good,Young,69.10409040123298,0,1
CUST2940,31,Female,Master's,Married,3,Lucknow,Uttar Pradesh,India,Unemployed,3,84796.0,42344.0,0.09,173406.0,0.48594930419314,Home,Approved,670.0,1,Good,Medium,0.49936317750837306,High,Very Large,Fair,Adult,52.5784791257942,1,0
CUST2941,36,Non-binary,High School,Divorced,4,Mumbai,Maharashtra,India,Unemployed,7,65984.0,23723.0,0.06,37657.0,0.186945029780282,Home,Approved,781.0,2,Excellent,Medium,0.3595265518913676,Medium,Large,Excellent,Adult,42.50835089340846,0,1
CUST2942,59,Male,Master's,Divorced,2,Delhi,Delhi,India,Employed,18,40932.0,48703.0,0.06,176305.0,0.314290929646556,Personal,Approved,775.0,2,Fair,Medium,1.1898514609596405,Medium,Very Large,Excellent,Mid-Age,56.92872788939668,0,1
CUST2943,45,Female,Bachelor's,Divorced,3,Bangalore,Karnataka,India,Self-employed,0,30935.0,29987.0,0.09,148136.0,0.437244819599852,Auto,Approved,668.0,2,Good,Medium,0.9693550994019718,Medium,Large,Fair,Adult,66.31734458799556,0,1
CUST2944,41,Non-binary,PhD,Single,0,Chennai,Tamil Nadu,India,Employed,12,106348.0,16284.0,0.12,281924.0,0.282896617548454,Home,Rejected,611.0,1,Good,Medium,0.1531199458381916,High,Large,Fair,Adult,52.38689852645362,1,0
CUST2945,36,Female,Master's,Divorced,4,Hyderabad,Telangana,India,Unemployed,1,42880.0,27748.0,0.09,159503.0,0.272761570328896,Business,Approved,661.0,3,Excellent,Medium,0.6471082089552239,Medium,Large,Fair,Adult,72.08284710986688,0,1
CUST2946,58,Female,Bachelor's,Widowed,2,Pune,Maharashtra,India,Employed,16,93396.0,29464.0,0.12,151725.0,0.192853003374334,Home,Rejected,607.0,2,Fair,Medium,0.315473896098334,High,Large,Fair,Mid-Age,70.08559010123003,1,1
CUST2947,64,Non-binary,Master's,Married,2,Kolkata,West Bengal,India,Self-employed,15,102307.0,11302.0,0.06,215528.0,0.448301540929354,Auto,Approved,799.0,2,Excellent,Medium,0.11047142424272044,High,Medium,Excellent,Senior,48.54904622788062,0,1
CUST2948,60,Male,Bachelor's,Married,0,Ahmedabad,Gujarat,India,Employed,6,48805.0,13853.0,0.09,149468.0,0.278884655748232,Business,Approved,737.0,1,Poor,Medium,0.2838438684561008,Medium,Medium,Good,Mid-Age,54.66653967244696,1,0
CUST2949,67,Male,High School,Divorced,2,Jaipur,Rajasthan,India,Unemployed,8,44318.0,40535.0,0.09,178284.0,0.124930618564984,Personal,Approved,712.0,4,Good,High,0.9146396498036915,Medium,Very Large,Good,Senior,82.54791855694953,0,1
CUST2950,32,Male,Bachelor's,Single,4,Lucknow,Uttar Pradesh,India,Unemployed,11,86473.0,22117.0,0.06,222848.0,0.191076446189798,Auto,Approved,758.0,3,Good,Medium,0.2557676962751379,High,Large,Excellent,Adult,64.93229338569394,0,1
CUST2951,49,Female,Master's,Single,3,Mumbai,Maharashtra,India,Self-employed,0,110703.0,27748.0,0.12,152265.0,0.544188471529118,Personal,Rejected,609.0,4,Excellent,High,0.2506526471730667,High,Large,Fair,Mid-Age,100.42565414587354,1,1
CUST2952,67,Male,PhD,Married,3,Delhi,Delhi,India,Self-employed,13,91521.0,41269.0,0.09,159503.0,0.533290791358073,Home,Approved,725.0,2,Fair,Medium,0.450923831688902,High,Very Large,Good,Senior,68.4987237407422,1,1
CUST2953,18,Male,Master's,Single,2,Bangalore,Karnataka,India,Unemployed,0,70605.0,34278.0,0.12,159503.0,0.101769393910817,Business,Rejected,612.0,4,Poor,High,0.48548969619715315,High,Very Large,Fair,Young,106.85308181732451,1,1
CUST2954,44,Non-binary,PhD,Widowed,4,Chennai,Tamil Nadu,India,Employed,13,98347.0,41759.0,0.12,124813.0,0.153736243691555,Auto,Rejected,624.0,0,Poor,Medium,0.42460878318606565,High,Very Large,Fair,Adult,47.212087310746654,0,0
CUST2955,53,Male,High School,Single,0,Hyderabad,Telangana,India,Self-employed,12,90345.0,23181.0,0.06,273425.0,0.224792323800637,Home,Approved,779.0,1,Fair,Low,0.25658309812385854,High,Large,Excellent,Mid-Age,38.84376971401911,0,0
CUST2956,64,Non-binary,Master's,Divorced,4,Pune,Maharashtra,India,Self-employed,18,70325.0,48903.0,0.06,69319.0,0.139648584716382,Business,Approved,762.0,0,Fair,Low,0.6953857092072521,High,Very Large,Excellent,Senior,22.98945754149146,0,0
CUST2957,29,Female,High School,Single,4,Kolkata,West Bengal,India,Unemployed,12,31955.0,43989.0,0.09,93732.0,0.339846184437395,Business,Approved,684.0,2,Poor,High,1.376592082616179,Medium,Very Large,Good,Young,76.79538553312184,1,1
CUST2958,38,Female,High School,Divorced,2,Ahmedabad,Gujarat,India,Employed,10,112301.0,6446.0,0.12,159503.0,0.207213102100134,Auto,Rejected,635.0,1,Good,Medium,0.0573993107808479,High,Medium,Fair,Adult,47.71639306300402,0,0
CUST2959,49,Male,PhD,Single,0,Jaipur,Rajasthan,India,Unemployed,19,41865.0,38445.0,0.06,23278.0,0.467941024117033,Auto,Approved,752.0,3,Good,Medium,0.9183088498745969,Medium,Very Large,Excellent,Mid-Age,73.83823072351099,1,1
CUST2960,39,Female,PhD,Divorced,3,Lucknow,Uttar Pradesh,India,Self-employed,17,66806.0,12993.0,0.15,136414.0,0.174855792036653,Home,Rejected,699.0,2,Fair,Medium,0.19448851899529981,Medium,Medium,Good,Adult,60.34567376109959,0,1
CUST2961,39,Male,Bachelor's,Single,4,Mumbai,Maharashtra,India,Self-employed,8,114182.0,29990.0,0.06,109842.0,0.411741220173911,Business,Approved,788.0,4,Excellent,High,0.26265085565150376,High,Large,Excellent,Adult,78.55223660521733,0,1
CUST2962,56,Non-binary,High School,Widowed,3,Delhi,Delhi,India,Unemployed,3,102318.0,34290.0,0.12,79526.0,0.28698599151191,Home,Rejected,620.0,2,Fair,Medium,0.33513164839031256,High,Very Large,Fair,Mid-Age,71.60957974535731,0,1
CUST2963,36,Female,Bachelor's,Single,3,Bangalore,Karnataka,India,Unemployed,0,50161.0,35934.0,0.12,159503.0,0.498217588781592,Business,Rejected,625.0,0,Excellent,Low,0.7163732780446961,Medium,Very Large,Fair,Adult,37.44652766344776,0,0
CUST2964,45,Male,Master's,Married,2,Chennai,Tamil Nadu,India,Unemployed,11,24942.0,45673.0,0.09,159503.0,0.409127485562843,Personal,Rejected,706.0,2,Good,Medium,1.8311683104803143,Low,Very Large,Good,Adult,61.67382456688529,0,1
CUST2965,29,Female,Bachelor's,Married,2,Hyderabad,Telangana,India,Unemployed,11,89254.0,32817.0,0.09,76648.0,0.424676780350253,Personal,Approved,742.0,2,Excellent,Medium,0.36768100029130346,High,Very Large,Excellent,Young,53.54030341050759,0,1
CUST2966,35,Non-binary,Bachelor's,Divorced,2,Pune,Maharashtra,India,Unemployed,0,101454.0,16768.0,0.06,59293.0,0.16179891519846,Personal,Approved,762.0,3,Poor,High,0.16527687424842785,High,Large,Excellent,Adult,78.6539674559538,1,1
CUST2967,42,Male,PhD,Single,2,Kolkata,West Bengal,India,Employed,18,115192.0,39562.0,0.06,240199.0,0.166504847081653,Personal,Approved,767.0,0,Fair,Low,0.3434439891659143,High,Very Large,Excellent,Adult,23.295145412449592,0,0
CUST2968,43,Non-binary,Bachelor's,Widowed,2,Ahmedabad,Gujarat,India,Unemployed,5,92468.0,44035.0,0.12,194785.0,0.348952538935515,Personal,Rejected,613.0,4,Fair,High,0.47621880001730327,High,Very Large,Fair,Adult,104.16857616806544,1,1
CUST2969,53,Male,Bachelor's,Divorced,1,Jaipur,Rajasthan,India,Unemployed,4,26107.0,5340.0,0.12,126173.0,0.488739673223421,Personal,Rejected,634.0,2,Poor,High,0.2045428429156931,Low,Medium,Fair,Mid-Age,86.26219019670263,1,1
CUST2970,21,Male,PhD,Single,2,Lucknow,Uttar Pradesh,India,Self-employed,12,111253.0,42411.0,0.09,159503.0,0.21019321950795,Home,Approved,701.0,2,Fair,Medium,0.3812121920307767,High,Very Large,Good,Young,61.2057965852385,0,1
CUST2971,27,Male,Master's,Divorced,2,Mumbai,Maharashtra,India,Employed,5,38773.0,27748.0,0.12,59199.0,0.241080144676221,Business,Rejected,601.0,2,Excellent,Medium,0.7156526448817476,Medium,Large,Fair,Young,62.13240434028663,1,1
CUST2972,19,Non-binary,Master's,Divorced,2,Delhi,Delhi,India,Unemployed,8,60148.0,21173.0,0.09,242488.0,0.567660862931773,Home,Approved,701.0,2,Excellent,Medium,0.3520150295936689,Medium,Large,Good,Young,61.92982588795319,1,1
CUST2973,68,Non-binary,PhD,Married,2,Bangalore,Karnataka,India,Employed,1,53743.0,27748.0,0.12,263904.0,0.333923391293061,Personal,Rejected,639.0,2,Poor,High,0.5163091007200937,Medium,Large,Fair,Senior,81.11770173879182,1,1
CUST2974,34,Male,PhD,Divorced,2,Chennai,Tamil Nadu,India,Self-employed,10,60730.0,18024.0,0.06,156665.0,0.436476912731306,Personal,Approved,766.0,0,Excellent,Low,0.29678906635929525,Medium,Large,Excellent,Adult,21.49430738193918,0,0
CUST2975,38,Female,PhD,Single,0,Hyderabad,Telangana,India,Employed,0,84736.0,40252.0,0.09,106637.0,0.29672813084839,Business,Approved,750.0,2,Excellent,Medium,0.4750283232628399,High,Very Large,Excellent,Adult,48.9018439254517,0,1
CUST2976,46,Non-binary,Master's,Single,4,Pune,Maharashtra,India,Unemployed,18,63043.0,26655.0,0.15,77939.0,0.199952015370554,Business,Rejected,699.0,1,Fair,Medium,0.42280665577463,Medium,Large,Good,Mid-Age,46.09856046111662,0,0
CUST2977,43,Male,Master's,Single,3,Kolkata,West Bengal,India,Unemployed,13,78209.0,38755.0,0.06,194063.0,0.138585758805827,Home,Approved,756.0,1,Fair,Low,0.49553120484854685,High,Very Large,Excellent,Adult,38.55757276417481,0,0
CUST2978,69,Non-binary,Master's,Married,0,Ahmedabad,Gujarat,India,Self-employed,16,83202.0,20349.0,0.15,216630.0,0.10816259883405,Personal,Rejected,699.0,0,Fair,Low,0.24457344775365977,High,Large,Good,Senior,28.3448779650215,0,0
CUST2979,30,Female,PhD,Widowed,4,Jaipur,Rajasthan,India,Self-employed,10,117368.0,49838.0,0.15,146030.0,0.5738774630261,Personal,Rejected,699.0,2,Excellent,Medium,0.42463022288869195,High,Very Large,Good,Young,62.316323890782996,1,1
CUST2980,38,Male,High School,Single,4,Lucknow,Uttar Pradesh,India,Self-employed,15,112064.0,10974.0,0.09,81989.0,0.337285965985779,Home,Approved,688.0,0,Fair,Low,0.09792618503712164,High,Medium,Good,Adult,36.31857897957337,0,0
CUST2981,31,Male,High School,Widowed,1,Mumbai,Maharashtra,India,Self-employed,16,82103.0,35465.0,0.09,297612.0,0.591013706028091,Auto,Approved,689.0,1,Fair,Medium,0.4319574193391228,High,Very Large,Good,Adult,58.83041118084273,1,0
CUST2982,41,Female,High School,Married,1,Delhi,Delhi,India,Employed,2,52788.0,40354.0,0.06,160676.0,0.269787918462151,Business,Approved,793.0,3,Poor,High,0.764454042585436,Medium,Very Large,Excellent,Adult,78.79363755386453,1,1
CUST2983,31,Female,Master's,Divorced,2,Bangalore,Karnataka,India,Self-employed,2,72365.0,48758.0,0.15,159503.0,0.302917551257823,Auto,Rejected,699.0,0,Good,Low,0.673778760450494,High,Very Large,Good,Adult,29.18752653773469,0,0
CUST2984,65,Non-binary,High School,Single,4,Chennai,Tamil Nadu,India,Unemployed,15,106934.0,6604.0,0.09,179799.0,0.303482204320836,Business,Approved,663.0,0,Poor,Medium,0.06175771971496437,High,Medium,Fair,Senior,47.804466129625084,0,0
CUST2985,38,Male,Bachelor's,Divorced,1,Hyderabad,Telangana,India,Unemployed,2,38316.0,41320.0,0.15,70812.0,0.536111134602648,Personal,Rejected,699.0,3,Poor,High,1.078400668128197,Medium,Very Large,Good,Adult,96.18333403807944,1,1
CUST2986,47,Non-binary,Master's,Married,1,Pune,Maharashtra,India,Self-employed,12,28002.0,46364.0,0.09,228557.0,0.437179911985235,Personal,Rejected,683.0,2,Poor,High,1.6557388757945861,Low,Very Large,Good,Mid-Age,79.81539735955704,1,1
CUST2987,20,Male,High School,Single,2,Kolkata,West Bengal,India,Unemployed,5,68110.0,38122.0,0.09,37388.0,0.513125567500551,Auto,Approved,740.0,2,Poor,High,0.5597122302158274,Medium,Very Large,Good,Young,76.39376702501653,1,1
CUST2988,23,Non-binary,PhD,Widowed,1,Ahmedabad,Gujarat,India,Unemployed,14,118097.0,18243.0,0.15,95468.0,0.591234764542778,Auto,Rejected,699.0,3,Good,High,0.15447471146599828,High,Large,Good,Young,82.83704293628334,1,1
CUST2989,41,Non-binary,PhD,Married,2,Jaipur,Rajasthan,India,Unemployed,11,63805.0,7989.0,0.06,129977.0,0.239366089877837,Business,Approved,795.0,2,Good,Medium,0.1252096230702923,Medium,Medium,Excellent,Adult,47.68098269633511,0,1
CUST2990,34,Male,PhD,Single,0,Lucknow,Uttar Pradesh,India,Unemployed,3,109666.0,39599.0,0.09,204446.0,0.504544475129845,Business,Approved,669.0,1,Poor,Medium,0.36108730144256196,High,Very Large,Fair,Adult,68.23633425389535,1,0
CUST2991,50,Male,PhD,Widowed,2,Mumbai,Maharashtra,India,Employed,7,26677.0,14708.0,0.06,43175.0,0.568656344699205,Business,Rejected,751.0,2,Good,Medium,0.5513363571615999,Low,Medium,Excellent,Mid-Age,61.95969034097615,1,1
CUST2992,33,Non-binary,PhD,Married,3,Delhi,Delhi,India,Employed,16,77993.0,41634.0,0.09,297870.0,0.184486088815662,Business,Approved,674.0,2,Poor,Medium,0.5338171374354108,High,Very Large,Good,Adult,73.13458266446986,1,1
CUST2993,45,Female,Master's,Widowed,2,Bangalore,Karnataka,India,Unemployed,18,107638.0,20023.0,0.09,185101.0,0.269524766549411,Business,Approved,675.0,2,Fair,Medium,0.18602166521117078,High,Large,Good,Adult,65.58574299648234,0,1
CUST2994,63,Male,Bachelor's,Single,2,Chennai,Tamil Nadu,India,Self-employed,2,77367.0,40654.0,0.09,101337.0,0.533398667524786,Auto,Approved,725.0,1,Good,Medium,0.5254695154264738,High,Very Large,Good,Senior,48.501960025743585,1,0
CUST2995,18,Male,Bachelor's,Married,2,Hyderabad,Telangana,India,Unemployed,3,65520.0,7489.0,0.12,138398.0,0.324393979510225,Auto,Rejected,631.0,2,Fair,Medium,0.1143009768009768,Medium,Medium,Fair,Young,71.63181938530676,0,1
CUST2996,33,Non-binary,PhD,Widowed,1,Pune,Maharashtra,India,Employed,2,98411.0,12402.0,0.09,88620.0,0.293451985595511,Business,Approved,662.0,2,Fair,Medium,0.12602249748503724,High,Medium,Fair,Adult,67.60355956786533,0,1
CUST2997,69,Male,PhD,Married,4,Kolkata,West Bengal,India,Unemployed,4,114440.0,7385.0,0.06,123055.0,0.260296597648523,Home,Approved,793.0,2,Poor,Medium,0.06453163229639985,High,Medium,Excellent,Senior,63.508897929455685,1,1
CUST2998,67,Female,Bachelor's,Married,1,Ahmedabad,Gujarat,India,Employed,14,24019.0,7818.0,0.15,36394.0,0.205572556866265,Auto,Rejected,699.0,4,Good,High,0.32549231858112326,Low,Medium,Good,Senior,86.26717670598795,0,1
CUST2999,31,Female,PhD,Divorced,3,Jaipur,Rajasthan,India,Unemployed,17,70605.0,9971.0,0.06,252169.0,0.549259838439396,Home,Rejected,798.0,3,Excellent,Medium,0.14122229303873662,High,Medium,Excellent,Adult,66.67779515318188,1,1
CUST3000,59,Female,PhD,Married,3,Lucknow,Uttar Pradesh,India,Employed,3,31360.0,27748.0,0.06,49934.0,0.304782252098869,Business,Approved,779.0,1,Fair,Medium,0.8848214285714285,Medium,Large,Excellent,Mid-Age,41.24346756296607,0,0
CUST3001,40,Male,Bachelor's,Widowed,1,Mumbai,Maharashtra,India,Employed,16,23487.0,37928.0,0.09,287466.0,0.54851853136174,Business,Rejected,679.0,0,Good,Low,1.6148507685102398,Low,Very Large,Good,Adult,38.5555559408522,0,0
